category_large,data_id,name,price
SAUCE,334,CJ제일제당)마카다미아&캐슈넛드레싱105G,1000
SAUCE,335,CJ제일제당)참기름고소함가득430ML,1000
SAUCE,336,CJ제일제당)진한참기름500ML,1000
SAUCE,337,CJ제일제당)명품집된장450G,1000
SAUCE,338,CJ갈색설탕1KG,1000
SAUCE,339,CJ밥이랑가쓰오김자반18G,1000
SAUCE,340,CJ요리올리고당700G,1000
SAUCE,341,CJ 백설뚝배기불고기양념 150G,1000
SAUCE,342,CJ)다시다쇠고기12T96G,1000
SAUCE,343,CJ 백설남해바다굴소스 500G,1000
SAUCE,344,CJ다시다쇠고기100G,1000
SAUCE,345,CJ 백설맛술로즈마리 800ML,1000
HMR,346,CJ 백설자연발효파인애플식초 500ML,1000
HMR,347,CJ다시다골드쇠고기250G,1000
HMR,348,CJ 현미식초,1000
HMR,349,CJ 바삭한요리유,1000
HMR,350,CJ백설100%통들깨들기름,1000
HMR,351,CJ 마늘생강기름,1000
HMR,352,다시다국내산멸치골드100G,1000
DRINKS,353,CJ)새싹보리410ML,1000
DRINKS,354,CJ컨디션헛개100ML,1000
DRINKS,355,CJ헛개수340ML,1000
DRINKS,356,CJ인삼한뿌리120ML,1000
DRINKS,357,CJ)히비스커스블렌딩티340ML,1000
QUASI_DRUG,358,CJ 리턴업 비타민 뼈건강케어 84G,1000
QUASI_DRUG,359,CJ 리턴업 비타민 40 84G,1000
QUASI_DRUG,360,CJ 리턴업 비타민 베이직 84G,1000
QUASI_DRUG,361,CJ 리턴업 비타민 에너지케어 84G,1000
CAFFEINE,362,CJ백설리얼매실청310ML,1000
CAFFEINE,363,CJ백설리얼생강청310ML,1000
CAFFEINE,364,CJ백설리얼오미자청310ML,1000
CAFFEINE,365,CJ투썸그린티파우더,1000
CAFFEINE,366,CJ투썸요거트파우더,1000
SAUCE,367,CJ하선정멸치액젖,1000
SAUCE,368,CJ하선정까나리액젓,1000
SAUCE,369,CJ하선정덧장명품액젓남해안멸치(푸름),1000
DRINKS,370,CJ컨디션레이디100ML,1000
SAUCE,371,DEVELEY핫도그소스(파란색),1000
SNACK,372,돌망고젤리,1000
SNACK,373,돌화이트코코젤리,1000
HMR,374,Dole 후룻볼 복숭아 4입 100%주스,1000
HMR,375,돌코리아 올라이트뮤즐리 5가지곡물과크랜베리 300G,1000
HMR,376,돌 후룻바틀 파인애플 666G,1000
HMR,377,돌코리아 올라이트뮤즐리 말린과일과아몬드 300G,1000
HMR,378,돌코리아)올라이트뮤즐리,1000
DRINKS,379,돌코리아 오렌지팝 496ML,1000
DRINKS,380,돌코리아 파인애플팝 496ML,1000
HMR,381,독일)게르킨렐리쉬머스타드350G,1000
DRINKS,382,GS리테일스파클링요구르트350ML,1000
QUASI_DRUG,383,메디안치석케어93%120G,1000
QUASI_DRUG,384,46cm페리오오래가는민트,1000
SNACK,385,MAYORA커피죠이,1000
DRINKS,386,OKF)옐로우스무디350ml,1000
DRINKS,387,OKF)레드스무디350ML,1000
CAFFEINE,388,SweetHug)아메리카노30T,1000
CAFFEINE,389,SweetHug)모카커피믹스40T,1000
SNACK,390,TIPO티포초코칩쿠키,1000
SNACK,391,VENUS러쉬코코아크림쿠키다크,1000
CAFFEINE,392,가고파힐링푸드)유기농레몬밤,1000
CAFFEINE,393,가고파힐링푸드)우엉차,1000
CAFFEINE,394,가고파힐링푸드)유기농히비스커스,1000
CAFFEINE,395,가고파힐링푸드)유기농페파민트,1000
CAFFEINE,396,가고파힐링푸드)유기농루이보스,1000
CAFFEINE,397,가고파힐링푸드)도라지차,1000
CAFFEINE,398,가고파힐링푸드)노니차,1000
CAFFEINE,399,가고파힐링푸드)모과차,1000
CAFFEINE,400,가고파힐링푸드)오미자차,1000
CAFFEINE,401,가고파힐링푸드)로즈힙,1000
CAFFEINE,402,가고파힐링푸드)유기농라벤더,1000
CAFFEINE,403,가고파힐링푸드)영지버섯차,1000
CAFFEINE,404,가고파힐링푸드)얼그레이홍차,1000
CAFFEINE,405,가고파힐링푸드)새싹보리차,1000
CAFFEINE,406,가고파힐링푸드)레몬그라스,1000
CAFFEINE,407,가고파힐링푸드2공장)힐링N팜블루베리즙10포,1000
SAUCE,408,가원)요리하다고운함초소금,1000
SAUCE,409,가원)초이스엘구운천일염허브맛솔트,1000
SAUCE,410,가원)요리하다고운천일염,1000
DRINKS,411,갈바니나 스파클링 레몬에이드 355ML,1000
DRINKS,412,갈바니나 스파클링 레드오렌지에이드 355ML,1000
CAFFEINE,413,감로700)유기농달콤한어성초감로차10G,1000
CAFFEINE,414,감로700)유기농오리지날감로차3G,1000
CAFFEINE,415,감로700)유기농고소하고달콤한차10G,1000
ALCOHOL,416,강서마일드에일(캔)500ML,1000
DRINKS,417,동해고성해양심층수천년동안350ML,1000
SAUCE,418,개암죽염식품)소금대신죽염,1000
DRINKS,419,거창공장)아침에주스950ML,1000
DRINKS,420,건강마을)뽀로로홍삼쏙쏙오렌지,1000
DRINKS,421,건강마을)세리박스곤약젤리복숭아마시는곤약젤리,1000
DRINKS,422,건강마을)세리박스곤약젤리청포도마시는곤약젤리,1000
DRINKS,423,건강한사람들)고려은단스파클링비타민C,1000
DRINKS,424,건강한사람들)과일사이다딸기키위,1000
SNACK,425,건영푸드 망고코리아 300G,1000
SNACK,426,건영푸드거봉코리아,1000
SNACK,427,게메즈에낙,1000
SNACK,428,경남제약레모나2G*10포,1000
SNACK,429,경성 반건조첫사랑군고구마 65G,1000
ALCOHOL,430,경주법주)경주법주,1000
ALCOHOL,431,경주법주)화랑,1000
ALCOHOL,432,경주법주화랑,1000
QUASI_DRUG,433,경주생약)입터진날엔9G,1000
SNACK,434,경진 꼬마꾸이맨50g,1000
DRINKS,435,고구려통상)가토멜론맛,1000
DRINKS,436,고구려통상)가토리치맛,1000
DRINKS,437,고구려통상)가토수박맛,1000
QUASI_DRUG,438,고려은단 쏠라C구미 복숭아맛 50G,1000
QUASI_DRUG,439,고려은단헬스케어)쏠라C정블루베리맛,1000
QUASI_DRUG,440,고려은단헬스케어)쏠라C정레몬맛,1000
QUASI_DRUG,441,고려은단헬스케어)쏠라C구미청포도맛50G,1000
QUASI_DRUG,442,고려은단헬스케어)쏠라C구미레몬맛50G,1000
ALCOHOL,443,고창서해안복분자 선운 330ML,1000
DRINKS,444,골든라이프텍)곡물가게궁자연주의건강함리얼호박차,1000
DRINKS,445,골든라이프텍)곡물가게궁자연주의건강함리얼팥차,1000
ALCOHOL,446,골든블루)칼스버그,1000
SNACK,447,광동)아폴로,1000
DRINKS,448,광동)알찬콩두유200ML,1000
DRINKS,449,광동)힘찬하루헛개차1L,1000
DRINKS,450,광동)발효홍삼 100ml,1000
DRINKS,451,광동)홍삼꿀D100ML,1000
DRINKS,452,광동)제주삼다수,1000
SNACK,453,광동백성)아폴로36G,1000
SNACK,454,비타500젤리48G,1000
DRINKS,455,유어스광동어성초500ml,1000
DRINKS,456,광동)옥수수수염차500ML,1000
DRINKS,457,광동힘찬하루헛개차500ML,1000
DRINKS,458,광동)비타500(병)100ML,1000
DRINKS,459,광동)비타500(병)180ML,1000
DRINKS,460,광동제약)비타500,1000
DRINKS,461,광동제약 광동홍삼쌍화진100ML*10,1000
DRINKS,462,광동제약 광동생강쌍화진100ML*10,1000
DRINKS,463,유어스)NEO키위스무디190ML,1000
DRINKS,464,광동우엉차500ml,1000
DRINKS,465,광동힘찬하루헛개차1.5L,1000
DRINKS,466,광동다복쌍화150ML,1000
DRINKS,467,광동제약)광동우롱차,1000
DRINKS,468,광동)비타500스파클링(캔),1000
DRINKS,469,유어스)RYAN애플스무디190ML,1000
DRINKS,470,광동야관문야왕500ML,1000
DRINKS,471,광동탐라는제주감귤1.5L,1000
DRINKS,472,광동옥수수수염차1.5L,1000
DRINKS,473,광동탐라는제주감귤500ML,1000
DRINKS,474,광동칡맥170ML,1000
QUASI_DRUG,475,광동 위생천 박스 10병,1000
QUASI_DRUG,476,광동제약 비타500치어팩250ML,1000
QUASI_DRUG,477,광동제약위생천75ML,1000
CAFFEINE,478,광일)모링가잎분말,1000
ALCOHOL,479,구미호피치에일(캔)500ML,1000
SNACK,480,구산글로벌)너즈수박향&체리향,1000
ALCOHOL,481,국순당 예담차례주 700ML,1000
ALCOHOL,482,국순당아이싱자몽,1000
ALCOHOL,483,국순당)국순당막걸리쌀,1000
ALCOHOL,484,국순당백세주95ML,1000
ALCOHOL,485,국순당명작복분자,1000
ALCOHOL,486,국순당막걸리쌀6캔350ML*6,1000
ALCOHOL,487,국순당)국순당막걸리쌀,1000
ALCOHOL,488,국순당)려25증류소주,1000
ALCOHOL,489,국순당옛날막걸리古,1000
ALCOHOL,490,국순당백세주375ML,1000
SNACK,491,(주)굿푸드 퓨어잇딸기엔치즈,1000
SNACK,492,(주)굿푸드퓨어잇동결건조딸기칩,1000
SNACK,493,(주)굿푸드 블루베리엔치즈,1000
SNACK,494,(주)굿푸드 퓨어잇사과엔치즈,1000
CAFFEINE,495,궁파무역)건조맥주효모,1000
DRINKS,496,그래미여명808 140ML,1000
ALCOHOL,497,그롤쉬 넌 안콜릭 500ML,1000
QUASI_DRUG,498,그리니아)그리니아겔(에탄올)50ML,1000
QUASI_DRUG,499,그린원일자일덴트 상쾌한치약모과민트,1000
QUASI_DRUG,500,그린원일B&B 어린이치약플러스(오렌지맛),1000
NOODLE,501,글로델 야끼소바컵라면 86G,1000
NOODLE,502,글로델 하카타돈코츠컵라면 103G,1000
SNACK,503,글로리아비스코라지오초콜릿웨이퍼스틱,1000
DRINKS,504,글로벌심층수)딥스그린,1000
DRINKS,505,글로벌심층수 해양심층수딥스그린 500ML,1000
DRINKS,506,금강B&F)칸타타아메리카노,1000
DRINKS,507,금강B&F)청춘전투자몽에꿀한스푼,1000
DRINKS,508,금강B&F)청춘전투진저에레몬한방울,1000
DRINKS,509,금강B&F)청춘전투세상에없는캐모마일,1000
CAFFEINE,510,금광약초 칡뿌리 160G,1000
CAFFEINE,511,금광약초 엄나무 90G,1000
CAFFEINE,512,금광약초)신령스런기운영지버섯,1000
CAFFEINE,513,금광약초)매일마시는2리터의습관우엉차,1000
CAFFEINE,514,금광약초)매일마시는2리터의습관둥굴레차,1000
CAFFEINE,515,금광약초)다섯가지아름다운맛오미자,1000
CAFFEINE,516,금광약초)지친남성을위한산수유,1000
ALCOHOL,517,금복주)소주왕금복주,1000
SNACK,518,금촌베이커리 맘스케어그리시니170G,1000
CAFFEINE,519,기린농협)통옥수수차,1000
SNACK,520,기준인터내셔날)알프스스트롱껌,1000
SNACK,521,길림양행 카라멜솔티드 땅콩앤프레첼 190G,1000
SNACK,522,길림양행 와사비맛 아몬드 210G,1000
SNACK,523,길림양행 떡볶이맛 아몬드 210G,1000
SNACK,524,길림양행)별빛팡팡아몬드,1000
SNACK,525,길림양행 카라멜 아몬드 앤 프레첼 210G,1000
SNACK,526,길림양행)제주말차아몬드190G,1000
SNACK,527,길림양행 마늘빵아몬드 210G,1000
SNACK,528,길림양행 흑당밀크티아몬드 190G,1000
SNACK,529,길림양횅 와사비맛땅콩 190G,1000
SNACK,530,길림양행군옥수수맛땅콩190G,1000
SNACK,531,길림양행허니버터땅콩190G,1000
SNACK,532,길림양행민트초코아몬드190G,1000
SNACK,533,길림양행청양마요아몬드,1000
SNACK,534,길림양행와사비맛아몬드,1000
SNACK,535,길림양행마늘빵아몬드,1000
SNACK,536,길림양행청양마요아몬드210G,1000
SNACK,537,길림양행인절미아몬드190G,1000
SNACK,538,길림양행토피넛라떼아몬드,1000
SNACK,539,길림양행)허니버터아몬드150G,1000
SNACK,540,(주)길림양행군옥수수맛아몬드,1000
SNACK,541,(주)길림양행 허니버터아몬드,1000
SNACK,542,(주)길림양행 불닭맛아몬드,1000
SNACK,543,(주)길림양행 쿠키앤크림아몬드,1000
SNACK,544,깃듬)처음먹는아이김스낵오리지널20G,1000
SNACK,545,깃듬)처음먹는아이김스낵-양파맛20G,1000
SNACK,546,꽃샘식품)블렌딩스틱유자&모과,1000
SAUCE,547,꽃샘 피어나자스민레몬350G,1000
DRINKS,548,꽃샘식품)초이스허니세븐베리,1000
DRINKS,549,꽃샘식품)초이스허니라인레몬,1000
CAFFEINE,550,꽃샘 별난알맹이레몬 500G,1000
CAFFEINE,551,꽃샘식품홈플러스옥수수수염차,1000
CAFFEINE,552,꽃샘옥수수수염차20T,1000
CAFFEINE,553,꽃샘 그라비올라차 40T 28G,1000
CAFFEINE,554,꽃샘 별난알맹이자몽 500G,1000
CAFFEINE,555,꽃샘 피어나다 국화 유자,1000
CAFFEINE,556,꽃샘현미녹차20T,1000
CAFFEINE,557,꽃샘 별난알맹이한라봉 500G,1000
CAFFEINE,558,꽃샘식품)보이차,1000
CAFFEINE,559,꽃샘 대추차포션 30Gx15 450G,1000
CAFFEINE,560,꽃샘핑거루트추출분말15G,1000
CAFFEINE,561,꽃샘메밀차20T,1000
CAFFEINE,562,꽃샘 THE생강차 15T 225G,1000
CAFFEINE,563,꽃샘식품립톤아이스티레몬&라임300G,1000
CAFFEINE,564,꽃샘더대추차플러스15T,1000
CAFFEINE,565,꽃샘모링가추출분말10T,1000
CAFFEINE,566,꽃샘모링가40T,1000
CAFFEINE,567,꽃샘꿀유자차포션15T,1000
CAFFEINE,568,꽃샘식품타트체리분말,1000
CAFFEINE,569,꽃샘둥굴레차20T,1000
CAFFEINE,570,꽃샘보리차20T,1000
SNACK,571,끄레몽에프앤비 듀크솔티드미니크래커 150G,1000
CAFFEINE,572,(주)나무인터내셔널헤이즐넛향커피,1000
SNACK,573,나무인터내셔널 오렌지모양 캔디박스 25G,1000
SNACK,574,나무인터내셔널 락캔디 66G,1000
SNACK,575,나무인터내셔널 시크릿쥬쥬립스틱캔디 40G,1000
SNACK,576,나무인터내셔널 4D블록젤리 500G,1000
SNACK,577,나무)수박모양캔디박스,1000
SNACK,578,나무인터내셔널)도라에몽팝핑롤리팝딸기향(테이크아웃컵모양),1000
QUASI_DRUG,579,나투젠)포멀비 데일리 손소독청결제,1000
QUASI_DRUG,580,나투젠)포멀비 데일리손소독스프레이,1000
QUASI_DRUG,581,(주)나투젠'올'바른생활,1000
SAUCE,582,나팔꽃F&B김수미의국물의정석국물떡볶이분말,1000
SAUCE,583,나팔꽃F&B김수미의국물의정석닭볶음탕분말,1000
SAUCE,584,나팔꽃F&B김수미의국물의정석된장찌개분말,1000
SAUCE,585,나팔꽃F&B김수미의국물의정석소불고기분말,1000
ALCOHOL,586,남경무역)양하대곡125ML,1000
DRINKS,587,남도농산 활력충만여주차 500ML,1000
ALCOHOL,588,남도탁주)정고집옛날생동동주,1000
SNACK,589,남양 우리아이처음먹는새우얌얌40G,1000
SNACK,590,남양 우리아이처음먹는감자얌얌35G,1000
DAIRY_PRODUCT,591,남양유업 떠먹는 불가리스 생크림 요거트 85G,1000
DAIRY_PRODUCT,592,남양맛있는우유GT슈퍼밀크,1000
DAIRY_PRODUCT,593,남양맛있는우유GT,1000
DAIRY_PRODUCT,594,남양아인슈타인베이비,1000
DAIRY_PRODUCT,595,남양초코에몽250ML,1000
DAIRY_PRODUCT,596,남양)아이꼬야아기랑쌀이랑1.080ML,1000
DAIRY_PRODUCT,597,남양)아이꼬야아기랑쌀이랑180ML,1000
DAIRY_PRODUCT,598,남양이오트웬티즈,1000
DAIRY_PRODUCT,599,남양맛있는우유GT,1000
DAIRY_PRODUCT,600,남양유업)든든한끼바나나&곤약150G,1000
DAIRY_PRODUCT,601,남양유업)불가리스위쎈저지방150ML,1000
DAIRY_PRODUCT,602,남양유업)불가리스100%무첨가프리미엄플레인435G,1000
DAIRY_PRODUCT,603,남양유업)불가리스당무첨가리얼플레인435G,1000
DAIRY_PRODUCT,604,남양유업)아인슈타인천연DHA우유120ml,1000
DAIRY_PRODUCT,605,남양불가리스위쎈,1000
DAIRY_PRODUCT,606,남양)퍼먹는불가리스든든한끼호두&아몬드150G,1000
DAIRY_PRODUCT,607,남양유업)A급품격의파르미지아노A에이치즈플레인40G,1000
DAIRY_PRODUCT,608,남양유업)드빈치버터무가염450G,1000
DAIRY_PRODUCT,609,남양유업)에이치즈크림40G,1000
DAIRY_PRODUCT,610,남양아이꼬야한뼘더큰아기랑콩이랑1단계120ML,1000
DAIRY_PRODUCT,611,남양드빈치체다슬라이스,1000
DAIRY_PRODUCT,612,남양우유GT찐~하고달달한딸기,1000
DAIRY_PRODUCT,613,남양우유GT찐~하고달달한초코,1000
DAIRY_PRODUCT,614,남양백미당유기농네모우유,1000
DAIRY_PRODUCT,615,남양맛있는우유GT소화잘되는배안아픈우유,1000
DAIRY_PRODUCT,616,남양아인슈타인,1000
DAIRY_PRODUCT,617,남양맛있는우유GT,1000
DAIRY_PRODUCT,618,남양이오베이비80ML,1000
DRINKS,619,남양엣홈오렌지1.5L,1000
DRINKS,620,남양 채움오렌지 730ML,1000
DRINKS,621,남양프렌치카페로스터리블랙글레이즈드라떼,1000
DRINKS,622,남양루카스나인시그니처더블샷라떼,1000
DRINKS,623,남양루카스나인시그니처라떼,1000
DRINKS,624,남양)츄파춥스오렌지345ML,1000
DRINKS,625,남양에프엔비프리미엄토닉워터소닉300ML,1000
DRINKS,626,남양 야채채움퍼플190ML,1000
DRINKS,627,남양유업)채움포도730ML,1000
DRINKS,628,남양 프렌치카페 마일드커피 175ML,1000
DRINKS,629,남양 프렌치카페 카라멜마끼아또 175ML,1000
DRINKS,630,남양 17차 레몬향 1.5L,1000
DRINKS,631,남양 17차 새싹보리 1.5L,1000
DRINKS,632,남양)야채체움녹황190ML,1000
DRINKS,633,남양유업)채움포도210ML,1000
DRINKS,634,남양유업)초코에몽180ML,1000
DRINKS,635,남양)채움오렌지210ML,1000
DRINKS,636,남양참옥수수수염차1.5L,1000
DRINKS,637,남양유업)프렌치카페로스터리에스프레소라떼250ML,1000
DRINKS,638,남양유업)루카스나인시그니처아메리카노250ML,1000
DRINKS,639,남양채움포도,1000
DRINKS,640,남양)프렌치카페로스터리킬링샷아메리카노,1000
DRINKS,641,남양천연수2L,1000
CAFFEINE,642,남양몸이가벼워지는시간17차25T,1000
CAFFEINE,643,남양프렌치카페카페믹스50T,1000
CAFFEINE,644,남양_루카스나인바닐라라떼_10T 169G,1000
CAFFEINE,645,남양 루카스나인 더블샷라떼 149G,1000
CAFFEINE,646,남양유업_루카스나인그린티라떼10T_189G,1000
CAFFEINE,647,남양 프리미엄프렌치카페골드라벨 50T 535G,1000
CAFFEINE,648,남양 루카스나인돌체라떼 30T 507G,1000
CAFFEINE,649,남양_루카스나인라떼_10T 149G,1000
CAFFEINE,650,남양프렌치카페카페믹스20T,1000
CAFFEINE,651,남양루카스나인흑당밀크티10T,1000
ALCOHOL,652,남한산성소주참살이꿀막걸리,1000
SNACK,653,내아이애 떡뻥 단호박 쌀과자 30G,1000
SNACK,654,내아이애 떡뻥 사과 쌀과자 30G,1000
SNACK,655,내아이애 떡뻥 고구마 쌀과자 30G,1000
SNACK,656,내아이애 떡뻥 연근 쌀과자 30G,1000
SNACK,657,내아이애 떡뻥 비트 쌀과자 30G,1000
CAFFEINE,658,내추럴브릿지)레몬밤추출물분말,1000
SNACK,659,네모스낵 매콤한 맛,1000
SNACK,660,네모스낵 후라이드치킨맛,1000
CAFFEINE,661,네스카페 신선한모카믹스 20T 234G,1000
CAFFEINE,662,네스카페)수프리모아메리카노22G,1000
CAFFEINE,663,네스카페인도네시아수마트라10T,1000
CAFFEINE,664,네스카페우간다케냐10T,1000
CAFFEINE,665,네스카페오리진스콜롬비아10T,1000
CAFFEINE,666,네스카페 부드러운모카 50T,1000
CAFFEINE,667,네스카페오리진스알타리카,1000
SNACK,668,거버 바나나쿠키142G,1000
SNACK,669,네슬레 프리스키파티믹스캘리포니아드리밍베이컨과칠면조맛60G,1000
CAFFEINE,670,네슬레)네슬레핫쵸코오리지날24G,1000
CAFFEINE,671,네슬레네스카페부드러운모카,1000
CAFFEINE,672,네슬레 네스카페 수프리모오리지널커피믹스 234G,1000
CAFFEINE,673,네슬레)신선한모카커피믹스15.2G,1000
